"""Customer Provided Item"" cannot be Purchase Item also","&quot;Artikel, ki ga zagotavlja stranka&quot;, tudi ni mogoče kupiti",
"""Customer Provided Item"" cannot have Valuation Rate","&quot;Izdelek, ki ga zagotavlja stranka&quot;, ne more imeti stopnje vrednotenja",
"""Is Fixed Asset"" cannot be unchecked, as Asset record exists against the item","""Ali je osnovno sredstvo"" ne more biti neizbrano, saj obstaja evidenca sredstev po postavki",
'Based On' and 'Group By' can not be same,"""Na podlagi"" in ""Združi po"" ne more biti enaka",
'Days Since Last Order' must be greater than or equal to zero,"""Dnevi od zadnjega naročila"" morajo biti večji ali enak nič",
'Entries' cannot be empty,"""Vnos"" ne more biti prazen",
'From Date' is required,"Zahtevano je ""Od datuma""",
'From Date' must be after 'To Date','Od datuma' mora biti za 'Do datuma ',
'Has Serial No' can not be 'Yes' for non-stock item,"""Ima serijsko številko"" ne more biti 'Da' za postavko brez zalog",
'Opening',&quot;Odpiranje&quot;,
'To Case No.' cannot be less than 'From Case No.','Do št. primera' ne more biti nižja od 'Od št. primera',
'To Date' is required,"""Do datuma"" je obvezno polje",
'Total',&quot;Skupaj&quot;,
'Update Stock' can not be checked because items are not delivered via {0},"'Posodobi zalogo' ne more biti izbrano, saj artikli niso dostavljeni prek {0}",
'Update Stock' cannot be checked for fixed asset sale,"&quot;Update Stock&quot;, ni mogoče preveriti za prodajo osnovnih sredstev",
) for {0},) za {0},
1 exact match.,1 natančno ujemanje.,
90-Above,90-Nad,
A Customer Group exists with same name please change the Customer name or rename the Customer Group,"A Skupina kupcev obstaja z istim imenom, prosimo spremenite ime stranke ali preimenovati skupino odjemalcev",
A Default Service Level Agreement already exists.,Pogodba o ravni privzete storitve že obstaja.,
A Lead requires either a person's name or an organization's name,Vodnik zahteva ime osebe ali ime organizacije,
A customer with the same name already exists,Kupec z istim imenom že obstaja,
A question must have more than one options,Vprašanje mora imeti več možnosti,
A qustion must have at least one correct options,Karakter mora imeti vsaj eno pravilno možnost,
A {0} exists between {1} and {2} (,A {0} obstaja med {1} in {2} (,
Abbr can not be blank or space,Abbr ne more biti prazna ali presledek,
Abbreviation already used for another company,Kratica že uporabljena za druge družbe,
Abbreviation cannot have more than 5 characters,Kratica ne more imeti več kot 5 znakov,
Abbreviation is mandatory,Kratica je obvezna,
About the Company,O podjetju,
About your company,O vaši družbi,
Above,Nad,
Absent,Odsoten,
Academic Term,Academic Term,
Academic Term: ,Akademski izraz:,
Academic Year,Študijsko leto,
Academic Year: ,Študijsko leto:,
Accepted + Rejected Qty must be equal to Received quantity for Item {0},Sprejeta + Zavrnjeno Količina mora biti enaka Prejeto količini za postavko {0},
Accessable Value,Dostopna vrednost,
Account,račun,
Account Number,Številka računa,
Account Number {0} already used in account {1},Številka računa {0} je že uporabljena v računu {1},
Account Pay Only,Račun Pay samo,
Account Type,Vrsta računa,
Account Type for {0} must be {1},Vrsta računa za {0} mora biti {1},
"Account balance already in Credit, you are not allowed to set 'Balance Must Be' as 'Debit'","Stanje na računu je že v ""kredit"", ni dovoljeno nastaviti ""Stanje mora biti"" kot ""bremenitev""",
"Account balance already in Debit, you are not allowed to set 'Balance Must Be' as 'Credit'","Stanje na računu je že ""bremenitev"", ni dovoljeno nastaviti ""Stanje mora biti"" kot ""kredit""",
Account number for account {0} is not available.<br> Please setup your Chart of Accounts correctly.,Številka računa za račun {0} ni na voljo. <br> Pravilno nastavite svoj račun.,
Account with child nodes cannot be converted to ledger,Račun z zapirali vozlišč ni mogoče pretvoriti v knjigo terjatev,
Account with child nodes cannot be set as ledger,Račun z zapirali vozlišč ni mogoče nastaviti kot knjigo,
Account with existing transaction can not be converted to group.,Račun z obstoječim poslom ni mogoče pretvoriti v skupini.,
Account with existing transaction can not be deleted,Račun z obstoječim poslom ni mogoče izbrisati,
Account with existing transaction cannot be converted to ledger,Račun z obstoječim poslom ni mogoče pretvoriti v knjigo terjatev,
Account {0} does not belong to company: {1},Račun {0} ne pripada podjetju: {1},
Account {0} does not belongs to company {1},Račun {0} ne pripada podjetju {1},
Account {0} does not exist,Račun {0} ne obstaja,
Account {0} does not exists,Račun {0} ne obstaja,
Account {0} does not match with Company {1} in Mode of Account: {2},Račun {0} ne ujema z družbo {1} v načinu račun: {2},
Account {0} has been entered multiple times,Račun {0} je bil vpisan večkrat,
Account {0} is added in the child company {1},Račun {0} je dodan v otroškem podjetju {1},
Account {0} is frozen,Račun {0} je zamrznjen,
Account {0} is invalid. Account Currency must be {1},Račun {0} ni veljaven. Valuta računa mora biti {1},
Account {0}: Parent account {1} can not be a ledger,Račun {0}: Matični račun {1} ne more biti Glavna knjiga,
Account {0}: Parent account {1} does not belong to company: {2},Račun {0}: Matični račun {1} ne pripada podjetju: {2},
Account {0}: Parent account {1} does not exist,Račun {0}: Matični račun {1} ne obstaja,
Account {0}: You can not assign itself as parent account,Račun {0}: ne moreš dodeliti samega sebe kot matični račun,
Account: {0} can only be updated via Stock Transactions,Račun: {0} se lahko posodobi samo preko delniških poslov,
Account: {0} with currency: {1} can not be selected,Račun: {0} z valuti: ne more biti izbran {1},
Accountant,Računovodja,
Accounting,Računovodstvo,
Accounting Entry for Asset,Računovodski vpis za sredstvo,
Accounting Entry for Stock,Računovodstvo Vstop za zalogi,
Accounting Entry for {0}: {1} can only be made in currency: {2},"Računovodstvo Vstop za {0}: lahko {1}, se izvede le v valuti: {2}",
Accounting Ledger,Računovodstvo Ledger,
Accounting journal entries.,Vpisi računovodstvo lista.,
Accounts,Računi,
Accounts Payable,Računi se plačuje,
Accounts Payable Summary,Računi plačljivo Povzetek,
Accounts Receivable,Terjatve,
Accounts Receivable Summary,Povzetek terjatev,
Accounts table cannot be blank.,Predstavlja tabela ne more biti prazno.,
Accrual Journal Entry for salaries from {0} to {1},Vpis v časopisni razgovor za plače od {0} do {1},
Accumulated Depreciation,Bilančni Amortizacija,
Accumulated Depreciation Amount,Bilančni Amortizacija Znesek,
Accumulated Depreciation as on,"Nabrano amortizacijo, na",
Accumulated Monthly,Bilančni Mesečni,
Accumulated Values,nakopičene Vrednosti,
Accumulated Values in Group Company,Akumulirane vrednosti v družbi v skupini,
Achieved ({}),Doseženo ({}),
Action,Dejanje,
Action Initialised,Ukrep je sprožen,
Actions,Dejanja,
Active,Aktivno,
Active Leads / Customers,Aktivne ponudbe / Stranke,
Activity Cost exists for Employee {0} against Activity Type - {1},Obstaja Stroški dejavnosti za Employee {0} proti vrsti dejavnosti - {1},
Activity Cost per Employee,Stroški dejavnost na zaposlenega,
Activity Type,Vrsta dejavnosti,
Actual Cost,Dejanski stroški,
Actual Delivery Date,Dejanski datum dostave,
Actual Qty,Dejanska količina,
Actual Qty is mandatory,Dejanska količina je obvezna,
Actual Qty {0} / Waiting Qty {1},Dejanska Kol {0} / čakajoči Kol {1},
Actual Qty: Quantity available in the warehouse.,"Dejanska količina: količina, ki je na voljo v skladišču.",
Actual qty in stock,Dejanska kol v zalogi,
Actual type tax cannot be included in Item rate in row {0},Dejanska davčna vrsta ne more biti vključen v ceno postavko v vrstici {0},
Add,Dodaj,
Add / Edit Prices,Dodaj / uredi cene,
Add All Suppliers,Dodaj vse dobavitelje,
Add Comment,Dodaj komentar,
Add Customers,Dodaj stranke,
Add Employees,Dodaj Zaposleni,
Add Item,Dodaj predmet,
Add Items,Dodaj artikel,
Add Leads,Dodaj jezike,
Add Multiple Tasks,Dodaj več nalog,
Add Row,Dodaj vrstico,
Add Sales Partners,Dodaj prodajne partnerje,
Add Serial No,Dodaj Serijska št,
Add Students,Dodaj študente,
Add Suppliers,Dodaj dobavitelje,
Add Time Slots,Dodaj časovne reže,
Add Timesheets,Dodaj časovnice,
Add Timeslots,Dodaj Timeslots,
Add Users to Marketplace,Dodaj uporabnike v Marketplace,
Add a new address,Dodajte nov naslov,
Add cards or custom sections on homepage,Na domačo stran dodajte kartice ali razdelke po meri,
Add more items or open full form,Dodajte več predmetov ali odprto popolno obliko,
Add notes,Dodajte opombe,
Add the rest of your organization as your users. You can also add invite Customers to your portal by adding them from Contacts,Dodajte preostanek organizacije kot uporabnike. Dodate lahko tudi povabi stranke na vašem portalu jih dodate iz imenika,
Add to Details,Dodaj v podrobnosti,
Add/Remove Recipients,Dodaj / odstrani prejemnike,
Added,Dodano,
Added to details,Dodano v podrobnosti,
Added {0} users,Dodal {0} uporabnike,
Additional Salary Component Exists.,Dodatne komponente plače obstajajo.,
Address,Naslov,
Address Line 2,Naslov Line 2,
Address Name,naslov Ime,
Address Title,Naslov Naslov,
Address Type,Naslov Type,
Administrative Expenses,Administrativni stroški,
Administrative Officer,Upravni uradnik,
Administrator,Administrator,
Admission,Sprejem,
Admission and Enrollment,Vpis in vpis,
Admissions for {0},Vstopnine za {0},
Admit,Priznaj,
Admitted,priznal,
Advance Amount,Advance Znesek,
Advance Payments,Predplačila,
Advance account currency should be same as company currency {0},Predplačilna valuta mora biti enaka valuti podjetja {0},
Advance amount cannot be greater than {0} {1},Advance znesek ne sme biti večja od {0} {1},
Advertising,Oglaševanje,
Aerospace,Aerospace,
Against,Proti,
Against Account,Proti račun,
Against Journal Entry {0} does not have any unmatched {1} entry,Proti listu Začetek {0} nima neprimerljivo {1} vnos,
Against Journal Entry {0} is already adjusted against some other voucher,Proti listu Začetek {0} je že prilagojena proti neki drugi kupon,
Against Supplier Invoice {0} dated {1},Zoper dobavitelja Račun {0} dne {1},
Against Voucher,Proti Voucher,
Against Voucher Type,Proti bon Type,
Age,Starost,
Age (Days),Starost (dnevi),
Ageing Based On,"Staranje, ki temelji na",
Ageing Range 1,Staranje Razpon 1,
Ageing Range 2,Staranje Razpon 2,
Ageing Range 3,Staranje Območje 3,
Agriculture,Kmetijstvo,
Agriculture (beta),Kmetijstvo (beta),
Airline,Airline,
All Accounts,Vsi računi,
All Addresses.,Vsi naslovi.,
All Assessment Groups,Vse skupine za ocenjevanje,
All BOMs,Vse BOMs,
All Contacts.,Vsi stiki.,
All Customer Groups,Vse skupine strank,
All Day,Cel dan,
All Departments,Vsi oddelki,
All Healthcare Service Units,Vse enote zdravstvenega varstva,
