'Based On' and 'Group By' can not be same,"""Na osnovu"" и ""Grupiši po"" ne mogu biti identični",
'Days Since Last Order' must be greater than or equal to zero,"""Dana od poslednje porudžbine"" mora biti veće ili jednako nuli",
'Opening','Početno stanje',
'Total','Ukupno bez PDV-a',
90-Above,Iznad 90 dana,
A Customer Group exists with same name please change the Customer name or rename the Customer Group,Isto ime grupe kupca već postoji. Promijenite ime kupca ili izmijenite grupu kupca,
Above,Iznad,
Account,Račun,
Account: {0} can only be updated via Stock Transactions,Računovodstvo: {0} može samo da se ažurira u dijelu Promjene na zalihama,
Accounting,Računovodstvo,
Accounting Ledger,Analitička kartica,
Accounts,Računi,
Accounts Manager,Menadžer računa,
Accounts Payable,Obaveze prema dobavljačima,
Accounts Payable Summary,Pregled obaveze prema dobavljačima,
Accounts Receivable,Potraživanja od kupaca,
Accounts Receivable Summary,Pregled potraživanja od kupaca,
Accounts User,Računi korisnik,
Active,Aktivan,
Activity Cost exists for Employee {0} against Activity Type - {1},Troškovi aktivnosti zaposlenog {0} na osnovu vrste aktivnosti - {1},
Activity Cost per Employee,Troškovi aktivnosti po zaposlenom,
Actual Qty,Trenutna kol.,
Actual Qty {0} / Waiting Qty {1},Trenutna kol. {0} / Na čekanju {1},
Actual qty in stock,Trenutna količina na zalihama,
Add,Dodaj,
Add / Edit Prices,Dodaj / Izmijeni cijene,
Add Comment,Dodaj komentar,
Add Customers,Dodaj kupce,
Add Employees,Dodaj Zaposlenog,
Add Item,Dodaj stavku,
Add Items,Dodaj stavke,
Add Row,Dodaj red,
Add Serial No,Dodaj serijski broj,
Add Timesheets,Dodaj potrošeno vrijeme,
Add more items or open full form,Dodaj još stavki ili otvori kompletan prozor,
Added,Dodato,
Address,Adresa,
Address Line 2,Adresa 2,
Address Name,Naziv adrese,
Against,Povezano sa,
Age (Days),Starost (Dani),
Ageing Based On,Staros bazirana na,
Ageing Range 1,Opseg dospijeća 1,
Ageing Range 2,Opseg dospijeća 2,
