Cannot change Variant properties after stock transaction. You will have to make a new Item to do this.,No se pueden cambiar las propiedades de Variantes después de la transacción de inventario. Deberá crear un nuevo artículo para hacer esto.,
Cash Flow Statement,Estado de Flujo de Efectivo,
Chart of Cost Centers,Gráfico de Centro de costos,
Financial Statements,Estados Financieros,
Gain/Loss on Asset Disposal,Ganancia/Pérdida por la venta de activos,
Gross Purchase Amount is mandatory,El Importe Bruto de Compra es obligatorio,
Leave Encashment,Cobro de Permiso,
Leave Type {0} cannot be allocated since it is leave without pay,Tipo de Permiso {0} no puede ser asignado ya que es un Permiso sin paga,
Leave Type {0} cannot be carry-forwarded,Tipo de Permiso {0} no se puede arrastar o trasladar,
Loyalty Point Entry,Entrada de Punto de Lealtad,
Loyalty Program,Programa de Lealtad,
"Material Request not created, as quantity for Raw Materials already available.","La Requisición de Material no fue creada, debido a que hay suficiente materia prima disponible.",
Mode of Payments,Forma de pago,
Only Leave Applications with status 'Approved' and 'Rejected' can be submitted,"Sólo Solicitudes de Permiso con estado ""Aprobado"" y ""Rechazado"" puede ser presentado",
Please enter Account for Change Amount,"Por favor, introduzca la Vuenta para el Cambio Monto",
Please set 'Gain/Loss Account on Asset Disposal' in Company {0},Por favor defina la 'Cuenta de Ganacia/Pérdida  por Ventas de Activos' en la empresa {0},
Please set Company filter blank if Group By is 'Company',"Por favor, establezca el filtro de Compañía en blanco si Agrupar Por es 'Compañía'",
Please set the Item Code first,"Por favor, primero define el Código del Artículo",
Score cannot be greater than Maximum Score,Los resultados no puede ser mayor que la Puntuación Máxima,
Select Items based on Delivery Date,Seleccionar Artículos según la fecha de entrega,
Show Salary Slip,Mostrar Recibo de Nómina,
Show unclosed fiscal year's P&L balances,Mostrar saldos de Ganancias y Perdidas de año fiscal sin cerrar,
Source and target warehouse must be different,El almacén de origen y el de destino deben ser diferentes,
Student Group Strength,Fortaleza de Grupo Estudiante,
The amount of {0} set in this payment request is different from the calculated amount of all payment plans: {1}. Make sure this is correct before submitting the document.,La cantidad de {0} establecida en esta solicitud de pago es diferente de la cantidad calculada para todos los planes de pago: {1}. Verifique que esto sea correcto antes de enviar el documento.,
The payment gateway account in plan {0} is different from the payment gateway account in this payment request,La cuenta para pasarela de pago en el plan {0} es diferente de la cuenta de pasarela de pago en en esta petición de pago,
